City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Kokkola,FI,2022-02-02 01:39:01,63.8385,23.1307,11.93,88,75,2.3
296,Mehran,IR,2022-02-02 01:42:19,33.1222,46.1646,42.28,63,0,6.31
297,Saint-Pierre,RE,2022-02-02 01:39:34,-21.3393,55.4781,80.24,94,100,29.93
298,Haines Junction,CA,2022-02-02 01:42:20,60.7522,-137.5108,-18.45,76,100,1.14
299,Ntcheu,MW,2022-02-02 01:42:20,-14.8203,34.6359,63.05,97,14,1.28
300,Emerald,AU,2022-02-02 01:42:21,-23.5333,148.1667,98.74,41,96,11.5
301,Mujiayingzi,CN,2022-02-02 01:42:21,42.1167,118.7833,13.21,41,0,9.01
302,Antsohihy,MG,2022-02-02 01:42:21,-14.8796,47.9875,72.61,90,100,2.26
303,Cumana,VE,2022-02-02 01:42:22,10.4635,-64.1775,75.83,85,1,8.86
304,Robertsport,LR,2022-02-02 01:42:22,6.7533,-11.3686,78.66,82,63,3.89
305,Ozinki,RU,2022-02-02 01:42:23,51.1786,49.6769,17.04,94,82,8.81
306,Marystown,CA,2022-02-02 01:42:23,47.1666,-55.1483,21.85,100,12,14.2
307,Belaya,UA,2022-02-02 01:42:24,49.029,25.7706,24.94,96,100,9.35
308,Huejuquilla El Alto,MX,2022-02-02 01:42:24,22.6,-103.8667,51.42,26,0,5.44
309,Dongsheng,CN,2022-02-02 01:42:24,39.8161,109.9776,13.68,27,0,6.31
310,San Quintin,MX,2022-02-02 01:40:45,30.4833,-115.95,58.48,69,51,9.01
311,Touros,BR,2022-02-02 01:42:25,-5.1989,-35.4608,77.9,77,40,8.99
312,Shahpura,IN,2022-02-02 01:42:25,27.3833,75.9667,51.13,48,0,0.65
313,Craig,US,2022-02-02 01:42:26,40.5153,-107.5464,16.56,72,0,8.05
314,Nemuro,JP,2022-02-02 01:42:26,43.3236,145.575,25.23,66,14,18.57
315,Prachuap Khiri Khan,TH,2022-02-02 01:43:27,12.2167,99.75,80.69,62,9,2.24
316,Synya,RU,2022-02-02 01:43:27,65.3718,58.0387,1.11,95,100,2.86
317,Kurilsk,RU,2022-02-02 01:43:28,45.2333,147.8833,24.84,88,98,18.16
318,Soloneshnoye,RU,2022-02-02 01:43:28,51.6544,84.3197,2.44,94,76,4.85
319,Phuket,TH,2022-02-02 01:43:29,8.0,98.25,80.82,78,20,2.3
320,Flinders,AU,2022-02-02 01:43:29,-34.5833,150.8552,70.21,80,100,12.41
321,Ust-Nera,RU,2022-02-02 01:39:02,64.5667,143.2,-0.38,97,100,3.89
322,Aswan,EG,2022-02-02 01:42:35,24.0934,32.907,51.1,53,0,4.61
323,Berlevag,NO,2022-02-02 01:43:30,70.8578,29.0864,21.83,74,76,8.68
324,Dzerzhinsk,RU,2022-02-02 01:43:30,56.2389,43.4631,28.22,86,100,13.42
325,Surt,LY,2022-02-02 01:43:31,31.2089,16.5887,54.59,60,28,28.32
326,Muisne,EC,2022-02-02 01:43:31,0.6,-80.0333,76.8,82,99,3.13
327,Buala,SB,2022-02-02 01:43:32,-8.145,159.5921,84.45,75,75,8.23
328,Smithers,CA,2022-02-02 01:43:32,54.7804,-127.1743,19.72,58,75,5.75
329,Gumdag,TM,2022-02-02 01:43:32,39.2061,54.5906,41.9,88,0,5.86
330,Tabou,CI,2022-02-02 01:43:33,4.423,-7.3528,77.94,82,100,2.98
331,Idrinskoye,RU,2022-02-02 01:43:33,54.3708,92.1358,-8.86,99,100,1.99
332,Atambua,ID,2022-02-02 01:43:34,-9.1061,124.8925,80.47,70,90,8.99
333,Ler,SS,2022-02-02 01:43:34,8.3018,30.1418,70.93,24,33,4.85
334,Izumo,JP,2022-02-02 01:43:35,35.3667,132.7667,39.15,87,75,3.44
335,Kabompo,ZM,2022-02-02 01:43:35,-13.5927,24.2008,64.58,94,100,3.2
336,Ostrovnoy,RU,2022-02-02 01:43:35,68.0531,39.5131,20.48,90,100,11.65
337,Vostok,RU,2022-02-02 01:43:36,46.4856,135.8833,4.14,84,100,5.82
338,Nanortalik,GL,2022-02-02 01:43:36,60.1432,-45.2371,8.26,68,41,15.48
339,Vicksburg,US,2022-02-02 01:43:37,32.3526,-90.8779,64.9,68,100,10.36
340,Tadine,NC,2022-02-02 01:43:37,-21.55,167.8833,81.55,74,100,13.78
341,Andradina,BR,2022-02-02 01:43:38,-20.8961,-51.3794,70.41,96,100,5.73
342,Praya,CV,2022-02-02 01:43:38,14.9215,-23.5087,79.34,44,75,14.97
343,Xam Nua,LA,2022-02-02 01:43:39,20.4197,104.0439,57.16,86,94,3.38
344,College,US,2022-02-02 01:43:39,64.8569,-147.8028,-7.42,72,20,0.0
345,Sao Joao Da Barra,BR,2022-02-02 01:43:40,-21.6403,-41.0511,72.5,97,100,7.36
346,Bria,CF,2022-02-02 01:43:40,6.5423,21.9863,67.66,33,27,4.63
347,Kimbe,PG,2022-02-02 01:43:40,-5.5502,150.1429,76.39,92,100,4.99
348,Havelock,US,2022-02-02 01:41:03,34.8791,-76.9013,43.93,76,0,3.0
349,San Andres,CO,2022-02-02 01:42:41,12.5847,-81.7006,80.62,74,20,6.91
350,Wanning,CN,2022-02-02 01:43:41,18.8003,110.3967,70.88,87,87,6.22
351,Tuni,IN,2022-02-02 01:43:42,17.35,82.55,67.86,74,7,3.42
352,Tahta,EG,2022-02-02 01:43:42,26.7693,31.5021,48.31,49,58,2.93
353,Lavrentiya,RU,2022-02-02 01:43:42,65.5833,-171.0,0.45,83,1,14.72
354,Beringovskiy,RU,2022-02-02 01:40:31,63.05,179.3167,1.9,84,91,17.38
355,Tuatapere,NZ,2022-02-02 01:43:43,-46.1333,167.6833,73.81,75,86,6.96
356,Vesyegonsk,RU,2022-02-02 01:43:43,58.664,37.2604,20.61,96,100,4.68
357,Odweyne,SO,2022-02-02 01:43:44,9.4092,45.064,64.31,65,100,11.59
358,Esperance,AU,2022-02-02 01:43:44,-33.8667,121.9,69.64,48,32,17.47
359,Puerto Escondido,MX,2022-02-02 01:43:45,15.85,-97.0667,79.63,73,20,16.11
360,Poli,TZ,2022-02-02 01:43:45,-3.3333,36.8,61.07,89,88,1.97
361,Kodiak,US,2022-02-02 01:43:46,57.79,-152.4072,38.71,87,100,5.75
362,Veraval,IN,2022-02-02 01:43:46,20.9,70.3667,68.18,64,0,7.11
363,Dom Pedro,BR,2022-02-02 01:43:46,-4.4833,-44.45,73.24,95,12,3.62
364,Birobidzhan,RU,2022-02-02 01:44:47,48.8,132.95,-1.34,86,7,1.07
365,Thanh Hoa,VN,2022-02-02 01:42:17,19.8,105.7667,59.95,76,100,4.63
366,Deputatskiy,RU,2022-02-02 01:43:24,69.3,139.9,-14.49,98,100,1.07
367,Westport,US,2022-02-02 01:41:37,41.1415,-73.3579,35.56,70,100,5.99
368,Makakilo City,US,2022-02-02 01:44:48,21.3469,-158.0858,80.92,58,75,11.5
369,Yarmolyntsi,UA,2022-02-02 01:44:48,49.1924,26.8373,21.83,94,100,8.77
370,Puerto Narino,CO,2022-02-02 01:44:49,-3.7703,-70.3831,80.55,79,74,1.95
371,Yayva,RU,2022-02-02 01:44:49,59.3303,57.2641,29.17,92,99,9.8
372,Loiza,PR,2022-02-02 01:44:49,18.4313,-65.8802,76.59,90,7,8.88
373,Cockeysville,US,2022-02-02 01:44:50,39.4812,-76.6439,33.96,85,83,5.17
374,Port Hardy,CA,2022-02-02 01:44:50,50.6996,-127.4199,41.18,87,75,2.3
375,Kriel,ZA,2022-02-02 01:44:51,-26.2739,29.2253,59.81,63,25,1.88
376,Karratha,AU,2022-02-02 01:44:51,-20.7377,116.8463,87.35,65,100,11.77
377,Colesberg,ZA,2022-02-02 01:44:52,-30.72,25.0972,63.84,88,100,4.59
378,Luganville,VU,2022-02-02 01:44:52,-15.5333,167.1667,83.91,76,94,1.97
379,Kawalu,ID,2022-02-02 01:44:53,-7.3817,108.2082,80.15,74,96,1.14
380,Coquimbo,CL,2022-02-02 01:44:53,-29.9533,-71.3436,64.13,88,75,8.05
381,Kroonstad,ZA,2022-02-02 01:44:53,-27.6504,27.2349,59.76,50,57,2.8
382,Ruteng,ID,2022-02-02 01:44:54,-8.6136,120.4721,75.16,61,21,2.91
383,Yelnya,RU,2022-02-02 01:44:54,54.5786,33.1837,18.28,95,100,8.72
384,Sangar,RU,2022-02-02 01:44:55,63.9242,127.4739,-29.69,96,100,3.02
385,Mitsamiouli,KM,2022-02-02 01:44:55,-11.3847,43.2844,81.64,77,100,6.24
386,Sokoto,NG,2022-02-02 01:44:55,13.0609,5.239,60.33,17,12,9.6
387,Mundo Nuevo,MX,2022-02-02 01:44:56,18.7,-95.5,72.39,90,36,7.31
388,San Juan Del Sur,NI,2022-02-02 01:44:56,11.2529,-85.8705,77.25,73,5,10.51
389,Presidente Epitacio,BR,2022-02-02 01:41:26,-21.7633,-52.1156,71.89,95,100,6.02
390,Abatskoye,RU,2022-02-02 01:44:57,56.2875,70.4555,6.12,97,59,7.78
391,Pouebo,NC,2022-02-02 01:44:57,-20.4,164.5667,86.99,61,79,4.29
392,Savino,RU,2022-02-02 01:44:58,56.5929,41.2181,19.2,93,100,9.55
393,Mandawar,IN,2022-02-02 01:44:58,29.5,78.1333,47.53,90,0,3.8
394,Yulara,AU,2022-02-02 01:44:59,-25.2406,130.9889,67.84,94,100,13.8
395,Koungou,YT,2022-02-02 01:44:59,-12.7336,45.2042,80.31,89,0,4.61
396,Truckee,US,2022-02-02 01:42:28,39.328,-120.1833,32.32,40,0,6.91
397,Ismailia,EG,2022-02-02 01:45:00,30.6043,32.2723,53.1,59,0,6.96
398,Kushalgarh,IN,2022-02-02 01:45:00,23.199,74.4507,62.4,63,0,2.64
399,Staryy Nadym,RU,2022-02-02 01:45:01,65.6118,72.6842,-15.32,100,75,8.48
400,Pangody,RU,2022-02-02 01:45:01,65.85,74.4859,-17.61,100,98,6.73
401,Katete,UG,2022-02-02 01:45:02,-0.7818,29.7544,65.86,63,100,2.01
402,Faanui,PF,2022-02-02 01:45:03,-16.4833,-151.75,81.07,76,11,19.86
403,Bintulu,MY,2022-02-02 01:45:03,3.1667,113.0333,81.01,94,20,3.0
404,Jumla,NP,2022-02-02 01:45:03,29.2747,82.1838,35.76,30,0,3.94
405,Tres Passos,BR,2022-02-02 01:45:04,-27.4556,-53.9319,72.45,36,0,4.34
406,Santa Maria Del Oro,MX,2022-02-02 01:45:04,25.9333,-105.3667,55.42,21,2,6.71
407,Puerto Carreno,CO,2022-02-02 01:45:05,6.189,-67.4859,84.36,49,90,11.77
408,Yarmouth,US,2022-02-02 01:44:36,41.7057,-70.2286,37.51,80,100,4.61
409,Atbasar,KZ,2022-02-02 01:45:05,51.8,68.3333,4.84,91,100,4.25
410,Dingle,PH,2022-02-02 01:46:06,10.9995,122.6711,82.09,74,100,11.81
411,Puerto Leguizamo,CO,2022-02-02 01:46:07,-0.1934,-74.7819,72.55,81,78,3.15
412,Varazdin,HR,2022-02-02 01:46:07,46.3044,16.3378,38.05,49,45,4.36
413,Yenagoa,NG,2022-02-02 01:46:08,4.9247,6.2642,75.78,79,10,3.42
414,Marion,US,2022-02-02 01:43:50,39.7684,-86.1555,55.74,47,100,11.5
415,Evensk,RU,2022-02-02 01:46:08,61.95,159.2333,20.91,78,100,23.51
416,Lesnoy,RU,2022-02-02 01:46:09,57.6198,63.0784,23.41,93,100,11.12
417,Mombetsu,JP,2022-02-02 01:46:09,44.3525,143.3525,27.86,50,20,11.5
418,Nishihara,JP,2022-02-02 01:46:10,26.1842,127.7558,64.45,88,100,9.22
419,Karasuk,RU,2022-02-02 01:46:10,53.7377,78.0403,6.98,99,94,4.14
420,Gogrial,SS,2022-02-02 01:46:10,8.5332,28.1004,69.51,25,14,5.64
421,Radstadt,AT,2022-02-02 01:46:11,47.3833,13.45,36.7,97,100,7.54
422,Manokwari,ID,2022-02-02 01:46:11,-0.8667,134.0833,81.91,71,100,4.03
423,Cap-Aux-Meules,CA,2022-02-02 01:46:12,47.3821,-61.8597,15.85,73,100,3.44
424,Erdenet,MN,2022-02-02 01:46:12,49.0333,104.0833,-6.23,85,34,5.06
425,Velika Obarska,BA,2022-02-02 01:46:13,44.8053,19.1642,27.9,83,21,5.26
426,Te Anau,NZ,2022-02-02 01:46:13,-45.4167,167.7167,67.51,96,100,5.39
427,Bani Walid,LY,2022-02-02 01:46:14,31.7566,13.9942,47.34,64,5,18.75
428,Kortkeros,RU,2022-02-02 01:46:14,61.8106,51.5806,24.8,96,100,6.67
429,Consett,GB,2022-02-02 01:46:14,54.854,-1.8316,46.42,83,100,12.84
430,Bonanza,NI,2022-02-02 01:46:15,14.0289,-84.591,70.27,88,60,2.13
431,Belle Glade,US,2022-02-02 01:44:10,26.6845,-80.6676,69.82,64,97,10.47
432,Padang,ID,2022-02-02 01:46:16,-0.9492,100.3543,80.65,79,100,2.55
433,Neosho,US,2022-02-02 01:43:41,36.869,-94.368,54.82,93,100,5.99
434,Lawrenceburg,US,2022-02-02 01:46:16,38.0373,-84.8966,52.27,40,0,8.05
435,Ouadda,CF,2022-02-02 01:46:17,8.0777,22.4007,62.8,29,34,4.7
436,Sherman,US,2022-02-02 01:41:20,33.6357,-96.6089,63.93,79,100,1.99
437,Hambantota,LK,2022-02-02 01:46:18,6.1241,81.1185,70.14,100,20,5.75
438,Bandarbeyla,SO,2022-02-02 01:46:18,9.4942,50.8122,74.86,78,16,15.41
439,Guerrero Negro,MX,2022-02-02 01:41:58,27.9769,-114.0611,60.53,73,94,12.88
440,Catanduva,BR,2022-02-02 01:46:19,-21.1378,-48.9728,71.89,94,100,4.85
441,Bisira,PA,2022-02-02 01:46:19,8.5196,-81.7115,54.86,93,59,6.15
442,Santiago,CL,2022-02-02 01:45:26,-33.4569,-70.6483,70.99,49,0,11.5
443,Kogon,UZ,2022-02-02 01:46:20,39.7228,64.5517,39.24,87,100,4.61
444,Poya,NC,2022-02-02 01:46:20,-21.35,165.15,86.43,55,60,10.22
445,Igoumenitsa,GR,2022-02-02 01:46:21,39.5039,20.2656,50.74,87,100,10.18
446,Bozeman,US,2022-02-02 01:46:21,45.6796,-111.0386,23.11,84,100,1.99
447,Andra,RU,2022-02-02 01:46:22,62.5147,65.8878,4.17,95,100,10.67
448,Marzuq,YE,2022-02-02 01:46:22,14.4,46.4667,60.75,68,78,0.69
449,Seoul,KR,2022-02-02 01:44:07,37.5683,126.9778,29.59,61,20,11.5
450,Muroto,JP,2022-02-02 01:46:23,33.2833,134.15,46.44,51,51,11.43
451,Bardiyah,LY,2022-02-02 01:46:23,31.7561,25.0865,54.3,53,89,20.29
452,Cayenne,GF,2022-02-02 01:46:24,4.9333,-52.3333,76.08,91,100,1.01
453,Iqaluit,CA,2022-02-02 01:46:25,63.7506,-68.5145,-9.31,76,75,17.0
454,Kinablangan,PH,2022-02-02 01:46:25,7.6947,126.5503,80.82,73,100,6.04
455,Shar,KZ,2022-02-02 01:47:26,49.5886,81.0453,-13.97,89,11,4.0
456,Contai,IN,2022-02-02 01:47:26,21.7786,87.7536,68.97,74,5,3.83
457,Poum,NC,2022-02-02 01:47:26,-20.2333,164.0167,80.73,74,72,12.3
458,Moose Factory,CA,2022-02-02 01:47:27,51.2585,-80.6094,33.8,75,100,12.66
459,Novopokrovka,UA,2022-02-02 01:47:28,49.8425,36.5477,23.38,97,100,3.69
460,Tiarei,PF,2022-02-02 01:47:28,-17.5333,-149.3333,87.82,76,4,19.33
461,Sambava,MG,2022-02-02 01:47:28,-14.2667,50.1667,74.03,82,100,5.55
462,Kjollefjord,NO,2022-02-02 01:47:29,70.9457,27.3465,16.97,81,97,8.86
463,Ginda,IN,2022-02-02 01:47:29,30.6945,78.4932,38.73,31,2,5.61
464,Jawa,JO,2022-02-02 01:47:30,31.8525,35.9393,43.11,70,0,4.61
465,Penzance,GB,2022-02-02 01:47:30,50.1186,-5.5371,51.01,87,100,17.94
466,Micheldorf,AT,2022-02-02 01:47:31,46.9222,14.4405,30.13,95,98,1.92
467,Itarema,BR,2022-02-02 01:47:31,-2.9248,-39.9167,79.09,80,95,11.56
468,Akcaabat,TR,2022-02-02 01:47:31,41.0212,39.5715,48.07,61,0,4.61
469,Muzhi,RU,2022-02-02 01:47:32,65.3667,64.6667,-23.62,100,99,0.63
470,Raudeberg,NO,2022-02-02 01:47:33,61.9875,5.1352,35.87,88,93,1.99
471,Otorohanga,NZ,2022-02-02 01:47:33,-38.1833,175.2,81.55,57,82,9.46
472,Dauphin,CA,2022-02-02 01:47:34,51.1494,-100.0502,-7.46,71,0,19.57
473,Genhe,CN,2022-02-02 01:47:34,50.7833,121.5167,-3.28,85,95,2.86
474,San Jose,US,2022-02-02 01:45:22,37.3394,-121.895,59.76,30,0,11.5
475,Xiongyue,CN,2022-02-02 01:47:35,40.1774,122.1228,21.94,67,0,4.72
476,Richards Bay,ZA,2022-02-02 01:47:35,-28.783,32.0377,75.45,82,99,11.34
477,Gazanjyk,TM,2022-02-02 01:47:36,39.2446,55.5154,44.29,59,0,9.04
478,Joinville,BR,2022-02-02 01:47:36,-26.3044,-48.8456,76.95,90,75,9.22
479,Suzhou,CN,2022-02-02 01:44:17,31.3114,120.6181,41.9,73,100,4.85
480,Russell,US,2022-02-02 01:45:08,32.3502,-85.1999,60.08,51,0,4.61
481,Yaring,TH,2022-02-02 01:47:37,6.8662,101.3689,82.29,78,33,8.23
482,Zeya,RU,2022-02-02 01:47:38,53.75,127.2667,0.84,59,43,2.68
483,Chacaltianguis,MX,2022-02-02 01:47:38,18.3333,-95.8333,69.96,95,20,6.89
484,Portland,US,2022-02-02 01:45:10,45.5234,-122.6762,44.53,82,20,1.99
485,Nouadhibou,MR,2022-02-02 01:42:52,20.931,-17.0347,67.98,68,93,9.22
486,San Felipe,VE,2022-02-02 01:47:39,10.3399,-68.7425,69.93,97,58,3.6
487,Killybegs,IE,2022-02-02 01:47:39,54.6333,-8.45,49.44,93,100,21.99
488,Nuevo Progreso,MX,2022-02-02 01:47:40,23.1667,-97.95,71.6,68,0,1.12
489,Namibe,AO,2022-02-02 01:46:04,-15.1961,12.1522,71.64,69,100,10.25
490,Independence,US,2022-02-02 01:47:40,39.0911,-94.4155,35.49,69,100,8.99
491,Fukue,JP,2022-02-02 01:47:41,32.6881,128.8419,44.96,61,75,8.05
492,Pili,PH,2022-02-02 01:47:41,13.5833,123.3,75.2,91,100,6.22
493,Chalmette,US,2022-02-02 01:47:42,29.9427,-89.9634,64.99,85,100,1.99
494,Zyryanskoye,RU,2022-02-02 01:47:42,56.8306,86.6258,18.07,95,100,7.38
495,Kruisfontein,ZA,2022-02-02 01:47:42,-34.0033,24.7314,71.89,67,100,2.95
496,Bouca,CF,2022-02-02 01:47:43,6.5105,18.2733,66.92,22,8,2.89
497,Mtwara,TZ,2022-02-02 01:47:43,-10.2667,40.1833,75.42,88,72,4.05
498,Tsagan Aman,RU,2022-02-02 01:47:44,47.5639,46.7218,30.29,93,100,6.6
499,Golyshmanovo,RU,2022-02-02 01:47:44,56.3979,68.3728,9.54,96,78,9.89
500,Takaka,NZ,2022-02-02 01:47:45,-40.85,172.8,69.98,96,100,9.04
501,Ratangarh,IN,2022-02-02 01:48:45,28.0833,74.6,57.0,36,0,4.92
502,Conceicao Do Araguaia,BR,2022-02-02 01:48:46,-8.2578,-49.2647,73.76,92,76,2.19
503,Tashkent,UZ,2022-02-02 01:48:46,41.2646,69.2163,37.35,52,0,6.91
504,Kenai,US,2022-02-02 01:48:46,60.5544,-151.2583,21.09,93,100,25.32
505,Sangueya,GN,2022-02-02 01:48:47,10.7,-14.3667,70.48,72,7,2.95
506,Grand Gaube,MU,2022-02-02 01:48:47,-20.0064,57.6608,79.38,87,100,18.01
507,Nabannagan,PH,2022-02-02 01:48:48,18.0715,121.5338,77.67,70,29,4.18
508,Tucupita,VE,2022-02-02 01:48:48,9.0622,-62.051,72.34,92,0,4.41
509,Dembi Dolo,ET,2022-02-02 01:48:49,8.5333,34.8,61.43,45,100,3.58
510,Porto Feliz,BR,2022-02-02 01:48:49,-23.2147,-47.5239,73.69,93,100,3.33
511,Edd,ER,2022-02-02 01:48:49,13.9297,41.6925,76.98,76,53,3.4
512,Rudnogorsk,RU,2022-02-02 01:48:50,57.2639,103.7519,-8.37,100,100,2.42
513,Lishui,CN,2022-02-02 01:44:40,28.4604,119.9103,38.26,99,100,2.66
514,Saint-Ambroise,CA,2022-02-02 01:48:51,48.5501,-71.3324,13.59,72,100,10.36
515,Qurayyat,SA,2022-02-02 01:48:51,31.3318,37.3428,39.38,65,0,6.91
516,Rio Gallegos,AR,2022-02-02 01:48:52,-51.6226,-69.2181,53.65,37,40,23.02
517,Krasnoselkup,RU,2022-02-02 01:48:53,65.7,82.4667,-16.44,100,90,3.22
518,Haizhou,CN,2022-02-02 01:48:53,34.5817,119.1289,36.75,43,99,4.18
519,Alyangula,AU,2022-02-02 01:48:54,-13.8483,136.4192,87.67,70,100,13.8
520,Amga,RU,2022-02-02 01:48:54,60.8953,131.9608,-12.46,93,100,6.02
521,Bonfim,BR,2022-02-02 01:48:55,3.0833,-59.95,80.73,60,16,8.97
522,Komsomolets,KZ,2022-02-02 01:48:55,53.7453,62.0708,19.69,84,100,14.58
523,Santa Isabel Do Rio Negro,BR,2022-02-02 01:48:55,-0.4139,-65.0192,73.99,95,100,2.82
524,Kovdor,RU,2022-02-02 01:48:56,67.5662,30.4758,2.19,100,100,3.0
525,Eureka,US,2022-02-02 01:48:56,40.8021,-124.1637,48.81,78,0,11.01
526,Kloulklubed,PW,2022-02-02 01:48:57,7.0419,134.2556,84.7,75,100,20.0
527,Pisco,PE,2022-02-02 01:48:57,-13.7,-76.2167,69.85,73,0,17.27
528,Batagay-Alyta,RU,2022-02-02 01:48:58,67.8006,130.4114,-8.09,98,100,1.59
529,Tolaga Bay,NZ,2022-02-02 01:48:58,-38.3667,178.3,76.59,59,83,22.75
530,Shepsi,RU,2022-02-02 01:48:59,44.0361,39.1489,49.21,68,100,23.31
531,Olinda,BR,2022-02-02 01:48:59,-8.0089,-34.8553,82.13,74,40,5.75
532,Trujillo,PE,2022-02-02 01:49:00,-8.116,-79.03,66.16,88,24,13.8
533,Wadi Musa,JO,2022-02-02 01:49:01,30.3222,35.4793,41.56,60,0,6.82
534,La Rioja,ES,2022-02-02 01:49:01,42.25,-2.5,43.32,86,4,7.02
535,Moron,AR,2022-02-02 01:49:02,-34.6534,-58.6198,76.98,70,0,6.6
536,Esil,KZ,2022-02-02 01:49:02,51.9556,66.4042,14.27,86,100,7.94
537,San Carlos De Bariloche,AR,2022-02-02 01:49:02,-41.1456,-71.3082,62.35,55,40,18.41
538,Byron Bay,AU,2022-02-02 01:49:03,-28.65,153.6167,86.11,66,100,2.33
539,Samandag,TR,2022-02-02 01:49:04,36.0842,35.9771,43.32,89,41,8.48
540,Alekseyevsk,RU,2022-02-02 01:49:04,57.8406,108.3492,0.36,96,100,4.18
541,Mungwi,ZM,2022-02-02 01:49:04,-10.1732,31.3694,62.37,97,100,1.45
542,Denpasar,ID,2022-02-02 01:49:05,-8.65,115.2167,85.71,74,20,4.61
543,Chornobay,UA,2022-02-02 01:49:05,49.6708,32.3239,18.59,96,100,5.3
544,Alghero,IT,2022-02-02 01:49:06,40.5589,8.3181,48.99,93,75,1.14
545,San Ignacio,BZ,2022-02-02 01:49:06,17.1561,-89.0714,78.94,78,0,6.91
546,Mayo,US,2022-02-02 01:49:07,38.8876,-76.5119,35.55,82,0,0.0
547,Nyuksenitsa,RU,2022-02-02 01:49:07,60.4128,44.2397,24.06,95,100,7.54
548,Kardla,EE,2022-02-02 01:50:08,58.9978,22.7492,21.06,87,94,1.03
549,San Sebastian,ES,2022-02-02 01:50:08,43.3128,-1.975,50.14,82,100,1.01
550,Girne,CY,2022-02-02 01:50:08,35.3417,33.3167,59.29,76,100,10.31
551,Hemsedal,NO,2022-02-02 01:50:09,60.8629,8.5534,15.31,93,76,5.35
552,Necochea,AR,2022-02-02 01:50:09,-38.5473,-58.7368,64.04,80,51,5.28
553,Manzil Salim,TN,2022-02-02 01:50:10,35.8567,8.4765,41.0,81,73,21.05
554,Baruun-Urt,MN,2022-02-02 01:50:10,46.6806,113.2792,-5.57,88,6,6.51
555,Aasiaat,GL,2022-02-02 01:50:11,68.7098,-52.8699,1.38,96,100,7.85
556,Auki,SB,2022-02-02 01:50:11,-8.7676,160.7034,82.81,81,53,7.72
557,Inhambane,MZ,2022-02-02 01:50:12,-23.865,35.3833,75.09,82,34,3.8
558,Kroya,ID,2022-02-02 01:50:13,-7.6331,109.2461,88.2,70,53,3.47
559,Estelle,US,2022-02-02 01:50:13,29.8458,-90.1067,64.99,86,100,13.8
560,Almazar,UZ,2022-02-02 01:50:14,40.3217,69.0106,38.91,46,100,8.28
561,Pangnirtung,CA,2022-02-02 01:50:14,66.1451,-65.7125,-22.95,82,73,6.87
562,Badarwas,IN,2022-02-02 01:50:14,24.9667,77.5667,56.71,74,0,3.24
563,Mahanoro,MG,2022-02-02 01:50:15,-19.9,48.8,72.37,89,89,8.08
564,Acapulco,MX,2022-02-02 01:47:44,16.8634,-99.8901,78.62,69,20,8.05
565,Valparaiso,CL,2022-02-02 01:50:15,-33.0393,-71.6273,66.47,71,0,4.61
566,Bowen,AU,2022-02-02 01:48:59,-20.0167,148.2333,89.82,66,100,7.52
